"","Trawl_id","specimen_id","species_code","length_mm","sex","weight_g","age","maturity","gonad_g","specimen_subsample_method","specimen_sample_type","age_determination_method","scientific_name","common_name","id_rank","worms","itis","temp","salinity","o2","phyto","npp"
"28902",-16617,123,10110,400,2,530,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.80053103715181,32.5057730544358,230.108062398014,0.131148329420381,0.00486798487093785
"28903",-16617,101,20510,500,1,1146,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.80053103715181,32.5057730544358,230.108062398014,0.131148329420381,0.00486798487093785
"28904",-16617,102,20510,510,1,1144,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.80053103715181,32.5057730544358,230.108062398014,0.131148329420381,0.00486798487093785
"28905",-16618,124,10110,400,2,548,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.66869107633829,32.4315113481134,228.754692286393,0.132299891790993,0.00487818080566206
"28906",-16618,125,10110,340,2,308,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.66869107633829,32.4315113481134,228.754692286393,0.132299891790993,0.00487818080566206
"28907",-16618,103,20510,540,1,1454,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.66869107633829,32.4315113481134,228.754692286393,0.132299891790993,0.00487818080566206
"28908",-16619,126,10110,350,2,356,5,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.5969115421176,32.4060792569071,228.21258622199,0.131734857539843,0.00472765942145673
"28909",-16619,127,10110,430,2,696,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.5969115421176,32.4060792569071,228.21258622199,0.131734857539843,0.00472765942145673
"28910",-16619,104,20510,530,2,1406,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.5969115421176,32.4060792569071,228.21258622199,0.131734857539843,0.00472765942145673
"28911",-16619,105,20510,450,2,926,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.5969115421176,32.4060792569071,228.21258622199,0.131734857539843,0.00472765942145673
"28912",-16619,106,20510,500,2,1112,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.5969115421176,32.4060792569071,228.21258622199,0.131734857539843,0.00472765942145673
"28913",-16622,130,10110,580,2,1542,8,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.6408581957221,32.4602496111766,239.657361627352,0.211769453732634,0.0287833693497461
"28914",-16622,131,10110,290,2,190,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.6408581957221,32.4602496111766,239.657361627352,0.211769453732634,0.0287833693497461
"28915",-16620,128,10110,500,2,996,9,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28916",-16620,129,10110,440,2,694,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28917",-16620,107,20510,500,1,1110,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28918",-16620,108,20510,510,1,1260,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28919",-16620,109,20510,360,1,418,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28920",-16620,110,20510,480,1,994,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28921",-16620,111,20510,510,1,1192,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28922",-16620,112,20510,500,1,992,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28923",-16620,113,20510,480,1,948,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28924",-16620,114,20510,480,1,1020,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28925",-16620,115,20510,500,1,1184,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28926",-16620,116,20510,500,1,1122,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28927",-16620,117,20510,370,1,376,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28928",-16620,118,20510,380,1,436,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28929",-16620,119,20510,550,2,1466,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28930",-16620,120,20510,530,2,1288,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28931",-16620,121,20510,540,2,1438,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28932",-16620,122,20510,530,2,1360,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28933",-16620,123,20510,380,2,460,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28934",-16620,124,20510,370,2,454,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28935",-16620,125,20510,540,2,1564,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28936",-16620,126,20510,330,2,314,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,4.19626455008984,32.2321237530559,239.089777596508,0.135778627508865,0.00791682420712712
"28937",-16623,132,10110,670,2,3138,16,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.76390882581472,32.4844100978225,231.657321926247,0.193278381628919,0.0231554696511375
"28938",-16623,133,10110,400,2,520,5,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.76390882581472,32.4844100978225,231.657321926247,0.193278381628919,0.0231554696511375
"28939",-16624,134,10110,460,2,762,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.39506647948708,32.9724155965128,210.506012835784,0.15787003339541,0.014120255207035
"28940",-16624,135,10110,220,2,72,2,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.39506647948708,32.9724155965128,210.506012835784,0.15787003339541,0.014120255207035
"28941",-16625,136,10110,560,2,1466,9,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,3.83052568196708,34.2061454527865,52.0635377850569,0.0131618646050974,0
"28942",-16625,137,10110,590,2,2272,10,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,3.83052568196708,34.2061454527865,52.0635377850569,0.0131618646050974,0
"28943",-16625,32,30020,280,1,206,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.83052568196708,34.2061454527865,52.0635377850569,0.0131618646050974,0
"28944",-16625,33,30020,200,1,70,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.83052568196708,34.2061454527865,52.0635377850569,0.0131618646050974,0
"28945",-16625,34,30020,260,1,188,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.83052568196708,34.2061454527865,52.0635377850569,0.0131618646050974,0
"28946",-16625,35,30020,240,1,144,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.83052568196708,34.2061454527865,52.0635377850569,0.0131618646050974,0
"28947",-16626,138,10110,410,1,482,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.30974013325434,34.0132183183584,96.5411897945981,0.0187763018998826,0
"28948",-16626,139,10110,430,1,688,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.30974013325434,34.0132183183584,96.5411897945981,0.0187763018998826,0
"28949",-16626,36,30020,290,2,232,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.30974013325434,34.0132183183584,96.5411897945981,0.0187763018998826,0
"28950",-16626,37,30020,420,2,1068,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.30974013325434,34.0132183183584,96.5411897945981,0.0187763018998826,0
"28951",-16626,38,30020,330,2,414,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.30974013325434,34.0132183183584,96.5411897945981,0.0187763018998826,0
"28952",-16626,39,30020,330,1,400,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.30974013325434,34.0132183183584,96.5411897945981,0.0187763018998826,0
"28953",-16627,140,10110,380,2,486,5,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.46412550657988,33.0625323951244,188.645261440519,0.107687180553958,0.00450104851190023
"28954",-16627,141,10110,230,1,130,3,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.46412550657988,33.0625323951244,188.645261440519,0.107687180553958,0.00450104851190023
"28955",-16627,127,20510,500,1,986,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.46412550657988,33.0625323951244,188.645261440519,0.107687180553958,0.00450104851190023
"28956",-16627,128,20510,450,2,786,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.46412550657988,33.0625323951244,188.645261440519,0.107687180553958,0.00450104851190023
"28957",-16627,129,20510,450,2,808,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.46412550657988,33.0625323951244,188.645261440519,0.107687180553958,0.00450104851190023
"28958",-16628,142,10110,350,2,352,4,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.48693591249841,33.06222721003,181.750898445031,0.0984052388145265,0.003541978646762
"28959",-16628,143,10110,480,1,718,9,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.48693591249841,33.06222721003,181.750898445031,0.0984052388145265,0.003541978646762
"28960",-16628,130,20510,510,1,1278,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.48693591249841,33.06222721003,181.750898445031,0.0984052388145265,0.003541978646762
"28961",-16629,144,10110,300,2,232,3,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.7214270606637,32.4320199899375,241.616433406432,0.209532058245559,0.026685684634454
"28962",-16629,145,10110,230,2,86,2,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.7214270606637,32.4320199899375,241.616433406432,0.209532058245559,0.026685684634454
"28963",-16630,146,10110,660,2,2298,16,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.90512407273054,32.5159458909184,239.187493333935,0.207929953338451,0.0264641928257768
"28964",-16630,147,10110,380,2,448,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.90512407273054,32.5159458909184,239.187493333935,0.207929953338451,0.0264641928257768
"28965",-16631,148,10110,200,1,52,NA,NA,NA,1,1,NA,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.89428389817476,33.8755454868078,176.617208328387,0.0922301693550528,0.00261921340776049
"28966",-16631,149,10110,440,1,638,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.89428389817476,33.8755454868078,176.617208328387,0.0922301693550528,0.00261921340776049
"28967",-16631,40,30020,340,2,650,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.89428389817476,33.8755454868078,176.617208328387,0.0922301693550528,0.00261921340776049
"28968",-16631,41,30020,310,2,342,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.89428389817476,33.8755454868078,176.617208328387,0.0922301693550528,0.00261921340776049
"28969",-16631,42,30020,300,1,312,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.89428389817476,33.8755454868078,176.617208328387,0.0922301693550528,0.00261921340776049
"28970",-16631,43,30020,240,1,154,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.89428389817476,33.8755454868078,176.617208328387,0.0922301693550528,0.00261921340776049
"28971",-16634,154,10110,210,1,74,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.99890134856105,32.5591804459691,233.538283521541,0.201250461347128,0.0253985011010205
"28972",-16634,155,10110,250,2,128,2,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.99890134856105,32.5591804459691,233.538283521541,0.201250461347128,0.0253985011010205
"28973",-16632,47,30020,300,2,300,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.38701378638902,33.9912292287317,98.5134750112973,0.0193220665440954,0
"28974",-16632,150,10110,480,1,922,10,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.38701378638902,33.9912292287317,98.5134750112973,0.0193220665440954,0
"28975",-16632,151,10110,440,1,726,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.38701378638902,33.9912292287317,98.5134750112973,0.0193220665440954,0
"28976",-16632,44,30020,280,1,238,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.38701378638902,33.9912292287317,98.5134750112973,0.0193220665440954,0
"28977",-16632,45,30020,290,1,294,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.38701378638902,33.9912292287317,98.5134750112973,0.0193220665440954,0
"28978",-16632,46,30020,320,2,394,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.38701378638902,33.9912292287317,98.5134750112973,0.0193220665440954,0
"28979",-16633,152,10110,420,1,566,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.55373241967886,33.946264997752,114.22280250758,0.0247555645160243,2.41982252098929e-05
"28980",-16633,153,10110,550,2,1664,8,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.55373241967886,33.946264997752,114.22280250758,0.0247555645160243,2.41982252098929e-05
"28981",-16633,48,30020,270,2,220,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.55373241967886,33.946264997752,114.22280250758,0.0247555645160243,2.41982252098929e-05
"28982",-16633,49,30020,350,2,520,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.55373241967886,33.946264997752,114.22280250758,0.0247555645160243,2.41982252098929e-05
"28983",-16633,50,30020,340,2,564,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.55373241967886,33.946264997752,114.22280250758,0.0247555645160243,2.41982252098929e-05
"28984",-16633,51,30020,320,1,408,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.55373241967886,33.946264997752,114.22280250758,0.0247555645160243,2.41982252098929e-05
"28985",-16635,156,10110,550,2,1646,14,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.57200843840837,32.2626422625035,256.478689545475,0.228352018707145,0.0327532489386467
"28986",-16635,157,10110,210,2,68,2,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.57200843840837,32.2626422625035,256.478689545475,0.228352018707145,0.0327532489386467
"28987",-16636,158,10110,530,2,1216,10,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.69610541739634,32.3461321847779,277.191856541169,0.167471197625075,0.0132868589665239
"28988",-16636,159,10110,610,2,2594,18,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.69610541739634,32.3461321847779,277.191856541169,0.167471197625075,0.0132868589665239
"28989",-16637,160,10110,470,2,930,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.20234993994236,32.7445295266807,207.404032578757,0.112069211268904,0.00186661234512659
"28990",-16637,161,10110,300,2,202,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.20234993994236,32.7445295266807,207.404032578757,0.112069211268904,0.00186661234512659
"28991",-16638,162,10110,380,2,472,5,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.95574207156897,33.5673085413873,208.939689413051,0.111986190086667,0.0018877946100885
"28992",-16638,163,10110,370,2,446,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.95574207156897,33.5673085413873,208.939689413051,0.111986190086667,0.0018877946100885
"28993",-16639,52,30020,220,1,114,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.95385865403132,34.1506250121685,71.8815749626911,0.014414852845388,0
"28994",-16639,53,30020,290,1,260,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.95385865403132,34.1506250121685,71.8815749626911,0.014414852845388,0
"28995",-16639,54,30020,280,1,268,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.95385865403132,34.1506250121685,71.8815749626911,0.014414852845388,0
"28996",-16639,55,30020,280,1,262,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,3.95385865403132,34.1506250121685,71.8815749626911,0.014414852845388,0
"28997",-16640,164,10110,380,1,478,5,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.63060397654772,33.9297158410773,153.189660706911,0.0588540979699124,0.00086346023938632
"28998",-16640,165,10110,470,1,910,10,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.63060397654772,33.9297158410773,153.189660706911,0.0588540979699124,0.00086346023938632
"28999",-16640,56,30020,320,2,410,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.63060397654772,33.9297158410773,153.189660706911,0.0588540979699124,0.00086346023938632
"29000",-16640,57,30020,260,2,186,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.63060397654772,33.9297158410773,153.189660706911,0.0588540979699124,0.00086346023938632
"29001",-16640,58,30020,240,1,148,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.63060397654772,33.9297158410773,153.189660706911,0.0588540979699124,0.00086346023938632
"29002",-16640,59,30020,230,1,118,NA,NA,NA,1,1,NA,"Sebastolobus alascanus","shortspine thornyhead","species",282740,166783,4.63060397654772,33.9297158410773,153.189660706911,0.0588540979699124,0.00086346023938632
"29003",-16643,170,10110,330,2,302,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.67433699965477,33.2361827138811,187.159022926392,0.0967440077593456,0.00219676701528948
"29004",-16643,171,10110,340,2,324,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.67433699965477,33.2361827138811,187.159022926392,0.0967440077593456,0.00219676701528948
"29005",-16641,166,10110,350,2,354,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29006",-16641,167,10110,430,2,660,5,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29007",-16641,131,20510,500,2,1290,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29008",-16641,132,20510,560,2,1728,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29009",-16641,133,20510,500,2,1296,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29010",-16641,134,20510,510,2,1292,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29011",-16641,135,20510,460,1,764,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29012",-16641,136,20510,520,1,1614,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29013",-16641,137,20510,470,1,878,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.50770593807101,32.9828790854663,184.728956464284,0.0929597756507739,0.00227599607200114
"29014",-16642,168,10110,420,1,636,7,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,6.24564349651337,33.9182714000344,158.251661702351,0.0677921906432946,0.000785232541916233
"29015",-16642,169,10110,620,2,2864,9,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,6.24564349651337,33.9182714000344,158.251661702351,0.0677921906432946,0.000785232541916233
"29016",-16644,172,10110,270,2,146,3,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.72212898544967,33.7096010916866,154.952369468385,0.0563619073909658,0.000731438316301967
"29017",-16644,173,10110,260,1,134,3,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.72212898544967,33.7096010916866,154.952369468385,0.0563619073909658,0.000731438316301967
"29018",-16644,138,20510,580,2,1850,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.72212898544967,33.7096010916866,154.952369468385,0.0563619073909658,0.000731438316301967
"29019",-16644,139,20510,530,2,1386,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.72212898544967,33.7096010916866,154.952369468385,0.0563619073909658,0.000731438316301967
"29020",-16644,140,20510,730,1,3556,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.72212898544967,33.7096010916866,154.952369468385,0.0563619073909658,0.000731438316301967
"29021",-16645,141,20510,550,2,1516,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.54006547404367,33.7252654471697,151.854315900226,0.051183275950467,0.000757557679800975
"29022",-16646,174,10110,240,2,96,3,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29023",-16646,175,10110,290,2,196,3,NA,NA,1,1,3,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29024",-16646,142,20510,360,2,412,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29025",-16646,143,20510,390,2,530,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29026",-16646,144,20510,550,2,1342,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29027",-16646,145,20510,360,2,382,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29028",-16646,146,20510,390,1,542,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29029",-16646,147,20510,390,1,474,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29030",-16646,148,20510,350,1,384,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29031",-16646,149,20510,370,1,426,NA,NA,NA,4,1,NA,"Anoplopoma fimbria","sablefish","species",159463,167123,5.71608632057905,32.9514450207353,253.442552227128,0.231251801237602,0.0269655513470776
"29032",-16647,177,10110,350,1,344,5,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.90631709634584,33.1312417101802,248.578503542054,0.22659440047784,0.0296443214117505
"29033",-16647,176,10110,400,1,490,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.90631709634584,33.1312417101802,248.578503542054,0.22659440047784,0.0296443214117505
"29034",-16649,178,10110,600,2,1664,9,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.91210670769215,32.29672126472,284.261123592397,0.25449767186096,0.0407343445721016
"29035",-16649,179,10110,400,2,558,6,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,4.91210670769215,32.29672126472,284.261123592397,0.25449767186096,0.0407343445721016
"29036",-16650,180,10110,350,2,362,4,NA,NA,1,1,6,"Atheresthes stomias","arrowtooth flounder","species",279792,172862,5.2989593334496,32.6654865872115,256.454222095997,0.111099305452905,0.00620761336160783
